img_path,text,width,height
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_29628.jpg,"A bathroom in french style, multiple watermark, sharp, open_dataset. This is a modern style bathroom with a spacious layout. The walls and floor feature an intricate pattern of white and grey tiles that create a visually appealing design. The ceiling is painted in a light beige color, giving the room a warm and inviting feel.

The main feature of the bathroom is the large walk-in shower with a clear glass door, showcasing the beautiful tile work inside. The shower is located in the center of the room, with a grey tiled bench inside for seating.

To the right of the shower, there is a large wooden vanity with a light brown countertop and white cabinets. The vanity is equipped with a large mirror and a sink, with a stylish lamp on the countertop adding a touch of elegance to the space.

Other secondary items in the bathroom include a white toilet located to the left of the shower, a small potted plant on the vanity, and a towel rack on the wall next to the shower. The room is well-lit with natural light coming in through the large window behind the shower, creating a bright and airy atmosphere.",1200,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_618891.jpg,"A bedroom in modern chinese style, multiple watermark, sharp, over-dark, raw photo, high saturation, open_dataset. This is a spacious bedroom with an Asian-inspired design style. The room features deep brown wooden accents and cream-colored walls and ceiling. The ceiling has an intricate geometric pattern that adds depth to the space. 

The focal point of the room is a large bed with a dark wooden frame and a beige patterned duvet cover. There are two matching wooden bedside tables on either side of the bed, each with a lamp and a few decorative items. The bed is situated on a large beige area rug that contrasts with the dark wooden flooring. 

Opposite the bed, there is a wooden desk and chair, with a large window behind it that offers a view of the city skyline. There is also a wooden screen on one side of the room, adding to the Asian aesthetic. 

Other decorative items in the room include a large yellow chandelier hanging from the ceiling, a few potted plants, and some framed artwork on the walls. Overall, the room has a warm and inviting feel, with a mix of traditional and modern elements.",1600,1600
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_77586.jpg,"A living room in modern chinese style, watermark, open_dataset. The room features a large mural on the wall depicting a serene mountainous landscape with birds in flight. The ceiling is decorated with recessed lighting and a unique geometric design. The furniture consists of wooden chairs and tables, complemented by a plush sofa and a coffee table. The room is well-lit, with natural light coming in from the right side, and there's a kitchen area visible in the background.",1000,796
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_664784.jpg,"A dining room in scandinavian style, watermark, rendering, open_dataset. The room has a light gray wall with a large round clock on the left. There are two framed artworks on the wall, one depicting a black and white figure and the other a monochromatic abstract design. The ceiling is white with recessed lighting. The kitchen area features white cabinetry with a built-in oven and microwave. A wooden dining table is accompanied by white chairs. On the right, there's a built-in wooden shelf with decorative items like potted plants and a photo frame. The floor is made of wooden planks.",1780,1001
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_702615.jpg,"A scandinavian style room, open_dataset. This image showcases an interior space, possibly a living room or study. The room has a modern design with a neutral color palette dominated by grays and whites. The wall features a large abstract painting with bold yellow and black colors. A tall, black floor lamp stands to the left, casting a warm glow. To the right, there's a shelving unit displaying decorative items, including vases and figurines. In the center, a sleek, gray chair with a unique wingback design is positioned on a circular, patterned rug. The ceiling is white with a recessed lighting fixture.",1122,1000
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_786052.jpg,"A living room in modern chinese style, watermark, open_dataset. The ceiling features wooden slats, and the walls are adorned with a ribbed texture. The kitchen has a sleek design with gray cabinets, a black countertop, and modern appliances. There are three yellow bar stools by the kitchen island, and a gray sofa with a purple cushion in the living area. The decor is minimalistic, with a few decorative items like vases and a deer head sculpture.",1200,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_277355.jpg,"A modern chinese style room, sharp, rendering, open_dataset. This image shows a modern living room with an open floor plan, blending seamlessly into a dining area. The style is contemporary with a warm and inviting color scheme of beige, brown, and white.

The walls are painted in a light beige color, complemented by darker brown accent walls that add depth to the space. The ceiling is a bright white with recessed lighting and a statement chandelier hanging over the living area. The flooring is a mix of white tiles in the living room and a wooden finish in the dining area.

The main furniture pieces in the living room include a plush beige sectional sofa with throw pillows, positioned opposite a sleek flat-screen TV mounted on the wall. In the center of the room is a dark brown wooden coffee table with a few books and a decorative vase on it. Next to the sofa, there's a modern grey chaise lounge, providing additional seating.

The dining area features a simple wooden dining table with matching chairs, set under a contemporary chandelier. The table is neatly set with dinnerware and glasses.

Other notable items in the room include colorful abstract paintings on the walls, adding a pop of color to the space. On the white console table under the TV, there's a decorative bowl and some stacked books. Near the entrance, a tall, elegant vase with tall grasses sits on the floor, adding a touch of nature to the room.

Overall, the room has a cohesive and well-thought-out design with a focus on comfort and style.",1500,1125
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_603405.jpg,"A french style room, watermark, open_dataset. This image showcases a modern kitchen interior. The walls are adorned with a light beige marble finish, and the ceiling is painted in a light color, possibly white or off-white. There are wooden cabinets and drawers, and a built-in oven is visible on the lower cabinetry. The room is well-lit with recessed lights, and there's a window with blinds on the right side. A decorative plant is placed on the countertop, adding a touch of greenery to the space.",1000,1496
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_46247.jpg,"A bedroom in modern chinese style, watermark, raw photo, high saturation, open_dataset. The room features a large bed with a beige bedspread, complemented by decorative pillows and a wooden nightstand. Above the bed, there's a unique wall art with a floral design. The ceiling is adorned with a contemporary chandelier with multiple square-shaped lights. The room also has a glass partition separating the bedroom from a bathroom, which is visible through the glass. The bathroom has a modern design with a clear glass shower enclosure and a beige-colored tiled wall. The room is well-lit, with recessed lights on the ceiling and a table lamp on the nightstand.",1100,956
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_486172.jpg,"A dining room in wood style, watermark, raw photo, open_dataset. The room features a wooden wall with vertical striations, complemented by a ceiling with a soft, ambient light. A round dining table is centrally placed, accompanied by two chairs. Above the table hangs a large, black pendant light. The room is adorned with a vase with purple flowers on the table, and the floor is covered with dark tiles. The overall style of the room is contemporary, with a focus on minimalism and natural materials.",825,1100
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_346954.jpg,"A kitchen in modern chinese style, sharp, raw photo, high saturation, open_dataset. The cabinets are made of wood with a rich brown color, and they are adorned with gold trimmings. The ceiling is decorated with a patterned design, and there are recessed lights illuminating the space. The walls are made of a light-colored tile, and there are two large windows that allow natural light to flood in. The kitchen is equipped with modern appliances, including a stove and oven. The decoration is minimalistic, with a few decorative items placed on the countertops.",1865,1200
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_548425.jpg,"A dining room in modern chinese style, watermark, sharp, over-dark, raw photo, high saturation, open_dataset. The room has a classic style, evident from the ornate wooden furniture, intricate carvings, and the elegant chandelier hanging from the ceiling. The walls are adorned with a subtle patterned wallpaper, and there's a large framed artwork on one side. The ceiling features recessed lighting, adding to the room's ambiance. The dining table is set with plates, glasses, and a vase with flowers, surrounded by plush chairs. On the right, there's a wooden sideboard with decorative items, and a window allows natural light to enter.",1600,1200
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_697809.jpg,"A bedroom in french style, raw photo, open_dataset. The wall is adorned with floral wallpaper in soft pastel colors, and there's a green headboard with a unique curved design. A bed with a bird-themed comforter and pillows is positioned against the wall. To the left, there's a green dressing table with a mirror, and a white chair is placed next to it. Above the bed, there's a recessed lighting fixture. On the right, there's a white wardrobe with a shuttered door. The room has a harmonious color palette with soft greens, whites, and pastel colors.",1280,853
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_663268.jpg,"A bedroom in scandinavian style, open_dataset. The wall is adorned with a blue patterned wallpaper, and the ceiling is painted in a light blue shade. There is a white desk with a computer and some decorative items on it. Adjacent to the desk is a white bed with storage drawers underneath. The bed is adorned with colorful pillows in yellow, pink, and orange. Above the bed, there are white shelves filled with books, decorative items, and a small lamp. The floor is covered with a brown rug.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_352954.jpg,"A study room in wood style, rendering, open_dataset. The room features a deep blue wall with wooden shelves filled with books, decorative items, and framed artworks. Above the shelves, there's a white ceiling with a unique, three-bulb chandelier. The room has a long window covered with light gray curtains, allowing natural light to filter in. The floor is made of light-colored wood, and there are two mustard-colored chairs with black legs placed near a white desk. The overall style of the room is contemporary with a touch of luxury.",1260,823
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_497491.jpg,"A bedroom in modern chinese style, raw photo, open_dataset. The room has a minimalist design with a neutral color palette. The wall is painted in a light shade, and there's a framed artwork hanging above the bed. The ceiling is white with a round light fixture. The bed is wooden with a striped bedspread, and there's a brown curtain on a sliding glass door that leads to a balcony. On the right side of the image, there's a wooden desk with a chair. The room layout is simple, with the bed positioned against one wall and the desk against the opposite wall, creating a workspace near the window.",1024,1024
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_521093.jpg,"A children room in french style, high saturation, open_dataset. The room features a pink canopy bed with a variety of pillows and a plush teddy bear on the floor. The walls are adorned with a pink and white patterned wallpaper, and there are framed pictures of children on the left. A green table with a multi-colored chair is present in the foreground, and there's a colorful rug beneath the bed. The ceiling has a unique design with a flower-like shape, and there's a window on the right, letting in natural light. The room is well-organized and seems to be designed for a child's comfort and play.",1301,868
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_436332.jpg,"A kitchen in french style, watermark, raw photo, high saturation, open_dataset. The walls are painted in a soft beige color, and there are large windows with white blinds that allow natural light to flood the room. The ceiling has an air vent and a chandelier that adds a touch of elegance. The kitchen features wooden cabinets with a light beige finish, and there's a marble countertop that extends across the width of the room. Decorative items, such as a vase with flowers, are placed on the countertop. The floor has a geometric black and white pattern, which contrasts with the soft tones of the kitchen.",800,782
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_795356.jpg,"A bedroom in wood style, open_dataset. The room features a bed with white and beige bedding, complemented by a brown throw blanket. To the left of the bed, there's a wooden nightstand with a table lamp and a small plant. The wall behind the bed has a light gray patterned wallpaper, and above it hangs a framed artwork. The ceiling is white, and there's a modern pendant light hanging from it. On the right side of the bed, there's a black dresser with a flat-screen TV mounted on it. The room also has a window that offers a view of a cityscape.",1200,900
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_312036.jpg,"A bedroom in scandinavian style, open_dataset. The room has a minimalist and modern design, characterized by neutral colors like grays and whites. The wall is painted white, and there's a framed artwork depicting a serene beach scene. A gray headboard is attached to a bed with striped gray and white bedding. To the left of the bed, there's a wooden nightstand with a white drawer and a vase holding a green plant. The room also features a gray curtain, and a power outlet is visible on the wall.",800,1098
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_575991.jpg,"A bedroom in scandinavian style, watermark, raw photo, open_dataset. The room has a light color scheme with white walls and a gray ceiling. There is a window on the left side, allowing natural light to fill the room. A white bed with a striped blanket is centrally placed, accompanied by white pillows. A wicker basket is placed on the floor next to the bed. On the right side, there's a wooden nightstand with a lamp. The wall is decorated with two framed pictures and a bag hanging from a hook. The floor appears to be made of wood or laminate.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_378378.jpg,"A children room in scandinavian style, watermark, raw photo, open_dataset. The room features a large window with sheer curtains, allowing natural light to filter in. The wall is painted in a soft gray color, and there's a framed artwork of a yellow elephant on it. A white storage unit is placed against the wall, and a large plush teddy bear sits beside it. A wooden rocking horse toy is placed on a colorful rug that depicts a cityscape. A beige armchair with a colorful cushion is positioned near the window. The ceiling appears to be white, and the floor is wooden.",1200,789
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_731500.jpg,"A bedroom in scandinavian style, watermark, raw photo, open_dataset. The room has a neutral color palette with beige and gray tones. The wall is adorned with a textured gray finish, and there's a large window on the right side, allowing natural light to flood in. The ceiling is white, and there's a built-in light fixture that illuminates the wall. The bed is centrally placed, with a brown leather frame and beige bedding. There's a brown leather chair next to the bed, and a small wooden table with a vase holding a single pink flower is placed beside the chair. On the left, there's a door leading to a bathroom, which is visible through a glass partition.",1200,778
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_685898.jpg,"A french style room, multiple watermark, sharp, over-dark, high saturation, open_dataset. This image showcases an interior space, possibly a living room or a lounge area. The room has a modern yet traditional design, evident from the combination of contemporary furniture and traditional decorative elements. The walls are adorned with wooden panels and slatted white partitions, which add a touch of elegance. The ceiling features recessed lighting, and there's a wooden shelving unit filled with various decorative items. The floor is made of gray tiles, and there's a wooden counter or bar on the left side. Overall, the room exudes a warm and cozy ambiance.",1920,1846
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_275138.jpg,"A bathroom in scandinavian style, open_dataset. The walls are adorned with beige tiles, and the ceiling has a white finish. There's a glass-enclosed shower on the left, equipped with various toiletries. A white countertop with a sink is situated on the right, above which there's a mirror framed in white. The room also contains a washing machine integrated into the cabinetry. The decor is minimalistic, with a few towels and a few decorative items on the countertop.",1200,801
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_358992.jpg,"A french style room, watermark, sharp, high saturation, open_dataset. This image showcases a luxurious living room. The room features a high ceiling with recessed lighting, complemented by a grand chandelier hanging from the center. The walls are adorned with intricate patterns and a large framed artwork. The room is furnished with plush beige sofas, a wooden coffee table, and elegant decorative items. A dining area is visible in the background, separated by a white railing. The flooring is made of polished marble with a distinctive pattern.",1500,1125
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_254177.jpg,"A modern chinese style room, watermark, sharp, over-dark, high saturation, open_dataset. This image showcases an elegantly designed interior space, possibly a hallway or a lobby. The ceiling is adorned with a unique wooden design that curves and overlaps, creating a warm ambiance. The walls are made of rich, polished wood with intricate carvings, and there's a large, framed painting depicting a serene landscape. The floor is made of marble tiles, and there are two high-backed chairs with a modern design placed on either side of a console table. The room is well-lit, with recessed lights in the ceiling and a source of natural light coming from the left side, which offers a view of a night sky with stars.",2400,1739
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_636242.jpg,"A living room in wood style, watermark, raw photo, open_dataset. The room features a light-colored ceiling with a subtle recessed lighting design. The walls are predominantly wooden, giving the room a warm and natural feel. There's a large mirror on the left, reflecting the room and adding depth. The furniture includes a sleek dining table with a glass top, accompanied by gray chairs. Adjacent to the dining area, there's a comfortable-looking gray sofa with a blue chair as a focal point. Decorative elements include a vase with green apples, a spherical table lamp, and a few books on the coffee table. The room's layout is open, with the living area seamlessly transitioning into the dining space.",1200,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_38502.jpg,"A living room in french style, watermark, rendering, high saturation, open_dataset. The room features a luxurious chandelier with multiple arms, each holding a light shade. The chandelier is adorned with intricate designs and golden accents. The walls are painted in a soft beige color, complemented by a decorative white carved partition on the right. The ceiling appears to be white, and the room is furnished with a beige sofa and a wooden coffee table. A vase with white flowers is placed on the table, and there are some books and decorative items on the table as well. The room exudes a sense of opulence and comfort.",790,924
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_720497.jpg,"A modern chinese style room, watermark, over-dark, high saturation, open_dataset. This image showcases a luxurious living room with a traditional Asian design. The ceiling is adorned with intricate wooden carvings, and there's a chandelier with multiple lantern-like lights hanging from it. The walls have a combination of wooden panels and decorative artwork. The furniture includes a dark wooden cabinet, a sofa, and various decorative items like lamps and vases. The room is well-lit, with natural light coming in from the window draped with blue curtains.",954,836
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_556962.jpg,"A kitchen in scandinavian style, watermark, raw photo, open_dataset. The walls are adorned with white square tiles, and there's a mix of wooden and black cabinetry. A stainless steel stove with a cooking pot is visible on the countertop. Above the stove, there's a white extractor hood. The ceiling is white, and there's a shelf with various kitchen utensils. The floor has a patterned black and white tile design.",1080,810
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_535960.jpg,"A bedroom in french style, raw photo, open_dataset. The wall is painted in a soft beige color, and there are two framed artworks hanging above the bed. The ceiling is white, and there is a chandelier with multiple crystal pendants hanging from it. The room features a large bed with a beige comforter and brown pillows. On either side of the bed, there are nightstands with table lamps that have decorative lampshades. The room also has a wooden door with a unique carved design on the left side.",1280,853
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_41109.jpg,"A kitchen in scandinavian style, watermark, sharp, open_dataset. The walls are adorned with white marble-like tiles, and the ceiling has a unique design with recessed lights. The kitchen features a mix of beige and white cabinetry, with a large window allowing natural light to flood in. There's a gas stove with an overhead exhaust hood, and a sink with a modern faucet. The floor is made of dark gray tiles, and there's a white refrigerator on the right side. Overall, the kitchen exudes a contemporary and sleek aesthetic.",1022,1530
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_340979.jpg,"A bedroom in scandinavian style, watermark, open_dataset. The room features a neutral color palette with beige walls and a gray accent wall. A large window with gray curtains allows natural light to flood in, illuminating the space. The ceiling is white, with a contemporary chandelier hanging from it. The bed, which is the focal point of the room, is adorned with gray and white bedding and is placed on a wooden floor. To the right of the bed, there's a wooden nightstand with a black lamp. The room also contains decorative elements like framed artwork on the wall, a geometric patterned rug, and a small potted plant.",1100,778
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_648887.jpg,"A bathroom in modern chinese style, watermark, sharp, open_dataset. The room is adorned with marble walls and ceiling, giving it a sophisticated look. There are two large mirrors on the wall, reflecting the room's interior. The bathroom features a modern sink with a black countertop, and a glass shower enclosure with a chrome handle. The floor has a unique mosaic design with shades of blue and white. The room is well-lit, with natural light coming in from the windows. Decorative items, such as a vase with flowers and a statue, add a touch of elegance to the space.",1500,998
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_290069.jpg,"A living room in light luxury style, open_dataset. The room has a neutral color palette with beige walls and a light gray ceiling. There are multiple framed artworks on the wall, adding a touch of personal style to the space. A comfortable white sofa is the central piece of furniture, adorned with various patterned cushions. To the right, there's a unique black bean bag chair with a textured design. A small round glass coffee table sits in front of the sofa, holding a vase with greenery. The room is well-lit, possibly by natural light coming from a window not visible in the image.",1080,810
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_772008.jpg,"A living room in modern chinese style, watermark, open_dataset. The ceiling is white, and there's a unique chandelier with multiple arms, each ending in a lampshade. The wall is adorned with a framed artwork and a decorative vase with red flowers. The room features a beige sofa with yellow and green cushions, a dark wooden coffee table, and a side table with a plant. The floor appears to be made of marble. The overall style of the room is contemporary with a touch of luxury.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_67352.jpg,"A balcony in modern chinese style, raw photo, high saturation, open_dataset. The room has a warm and cozy ambiance, accentuated by the beige curtains that cover a large window. The wall is painted in a light shade, complementing the wooden furniture and decorations. A wooden shelf unit is present on the right, displaying various decorative items, including vases and figurines. In the foreground, there's a unique table with a red base and floral designs, accompanied by three stools with similar designs. The floor is tiled with light-colored marble, and a potted plant with lush green leaves stands beside the table.",1575,1050
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_558100.jpg,"A modern chinese style room, rendering, open_dataset. This image showcases an interior space, likely a living room or dining area, with a traditional Asian design. The room features a beige wall with a wooden lattice partition, a flat-screen TV mounted on the left, and a dining table with chairs on the right. The ceiling is decorated with intricate patterns and recessed lighting. On the left wall, there are framed paintings depicting a serene landscape with mountains and water. The floor is made of wooden planks with a grayish hue. Overall, the room exudes a sense of warmth and cultural richness.",1280,960
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_785270.jpg,"A living room in scandinavian style, watermark, open_dataset. The room has a gray wall with a large window covered by a curtain in two colors: gray and mustard yellow. There is a flat-screen TV mounted on the wall, and a decorative painting of a woman in a yellow dress is placed on the wall next to the window. The ceiling is white with a unique chandelier that has multiple spherical bulbs. The room is furnished with a gray sofa, a brown leather chair, and a wooden coffee table. On the table, there is a bowl filled with various fruits. The room is well-lit, both by natural light from the window and by the lamps.",1158,772
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_478093.jpg,"A dining room in modern chinese style, sharp, open_dataset. The room has a minimalist design with a neutral color palette, predominantly featuring whites and browns. The ceiling is white, and there are wooden beams running across it, adding a touch of warmth to the space. The wall is adorned with a large, abstract painting in grayscale tones. The dining area is furnished with a dark wooden table, accompanied by wooden chairs with a unique curved back design. Above the table, there are three pendant lights with a modern black frame and white lampshades. The kitchen area, visible in the background, is equipped with wooden cabinets and a built-in oven. The overall style of the room is contemporary with a touch of traditional woodwork.",1667,1116
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_655499.jpg,"A french style room, raw photo, high saturation, open_dataset. This image showcases an elegantly designed bedroom. The walls are adorned with a patterned wallpaper in a muted color palette, complemented by vertical striped panels. A decorative mirror with an ornate frame hangs on one wall, reflecting a part of the room. The ceiling features a unique design with a series of circular cut-outs, allowing light to filter through. The bed, which is the focal point of the room, is covered with a satin-like bedspread in a shimmering gold color, and is accessorized with plush pillows in varying shades of purple and beige. A wooden bedside table with a table lamp is placed beside the bed. The room exudes a sense of luxury and comfort.",1349,899
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_570930.jpg,"A dining room in modern chinese style, watermark, rendering, high saturation, open_dataset. The room features a marble floor with a black and white patterned rug in the center. The walls are adorned with a light pink floral patterned wallpaper. On the left, there's a tall wooden cabinet with a unique circular window, and a decorative sculpture is placed on top. The ceiling is recessed with a coffered design, and there are two square pendant lights hanging from it. The dining area consists of a white marble table surrounded by six wooden chairs with a modern design. Large windows on the right provide a view of a cityscape during sunset.",1200,900
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_611948.jpg,"A bedroom in french style, rendering, open_dataset. The room features a large bed with a black and white patterned headboard, white bedding, and a plush black fur throw. There's a white nightstand on the left side of the bed with a table lamp and a decorative item. The wall behind the bed is adorned with a framed monochrome artwork. The ceiling is white with a chandelier hanging in the center. The room also has a window with dark curtains, and a mirrored wardrobe is visible on the right. The floor is carpeted in a dark shade, complementing the room's color scheme.",1501,999
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_400074.jpg,"A bathroom in wood style, raw photo, open_dataset. The walls are adorned with beige tiles, and the ceiling features a white color with recessed lighting. A large mirror is mounted on the wall, reflecting the room's interior. The bathroom has a dual sink countertop with a white marble-like finish. A wooden cabinet is placed below the sinks, and there are decorative items, such as a vase with white flowers, placed on the countertop. The room also includes a bathtub with a window beside it, allowing natural light to enter.",1260,840
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_766519.jpg,"A living room in modern chinese style, watermark, open_dataset. The room has a neutral color palette with beige walls and a white ceiling. A large framed artwork depicting a scenic landscape is prominently displayed on the wall. The furniture includes a beige sofa, a wooden coffee table, and a wooden side table. Decorative items such as a vase with a plant, a small sculpture, and a decorative piece hanging from the ceiling add to the room's aesthetic appeal. The room's layout is open and spacious, with ample natural light illuminating the space.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_424871.jpg,"A living room in french style, multiple watermark, open_dataset. The wall is adorned with a light blue wallpaper featuring floral patterns. Above the sofa, there's a framed painting depicting a countryside landscape. The ceiling is white, and there are recessed lights illuminating the room. The furniture includes a floral-patterned sofa, a round table with a vintage telephone, and a lamp with a floral shade. The room has a cozy and nostalgic ambiance.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_381058.jpg,"A living room in light luxury style, watermark, rendering, open_dataset. The room features a large window with gray curtains, offering a view of a green landscape outside. The wall is predominantly white with a black accent, and there's a large flat-screen TV mounted on it. Above the TV, there's a unique lighting fixture that casts a soft glow. The ceiling is white, and there's a chandelier hanging from it. The room is furnished with a white sofa, a glass coffee table, and a few decorative items like vases and a photo frame. The floor is glossy, possibly made of marble or a similar material.",1780,1001
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_3749.jpg,"A study room in wood style, multiple watermark, sharp, over-dark, high saturation, open_dataset. The room has a traditional Asian architectural style, evident from the intricate wooden latticework that forms a circular entrance. The walls are adorned with a light-colored wallpaper with subtle patterns. The ceiling is wooden with a white underside, and there's a hanging light fixture with a unique design. The furniture includes a wooden desk with a chair, a wooden cabinet, and a potted plant. The floor is made of wooden planks, and there's a logo at the bottom right corner that reads 'VOGLASS UDC'.",1680,1402
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_711219.jpg,"A bedroom in minimalism style, raw photo, open_dataset. The room has a large window that offers a view of a cityscape. The wall is painted in a light blue shade, and there is a framed poster on the wall with the text 'RIDE MY BIKE'. The ceiling is white, and there is a chandelier hanging from it. The room is furnished with a bed, a white desk with a chair, and a shelf unit against the wall. The flooring appears to be made of wood.",1024,1024
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_640579.jpg,"A bathroom in french style, watermark, open_dataset. The walls are adorned with large, light-colored tiles, and the ceiling is white. A window with blinds allows natural light to flood the room. The bathroom features a gray vanity with a white countertop, equipped with a sink and two drawers. Above the vanity, there's a mirrored cabinet. Decorative items, such as a framed picture and a vase, are placed on the countertop. The floor is covered with large, light-colored tiles, and there's a white toilet to the left. The overall style of the bathroom is contemporary and minimalist.",1412,1576
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_756468.jpg,"A bedroom in scandinavian style, rendering, open_dataset. The room features a minimalist design with neutral colors, predominantly white and gray. The ceiling is adorned with a large, square-shaped light fixture that emits a soft glow. The walls are white, and there's a wooden column on one side. The bed is centrally placed, with gray and white bedding, and there's a black lamp on a side table next to it. The room also contains a seating area with a gray sofa and a coffee table. The decoration is minimal, with a few framed artworks and a vase with colorful flowers.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_764313.jpg,"A bedroom in scandinavian style, watermark, open_dataset. The room features a bed with a dark-colored comforter and multiple pillows, placed against a wall with a unique geometric design. There are two curtains, one dark and one light, covering a window. The ceiling has a recessed lighting system, and there's a decorative chandelier hanging from it. The room also contains a nightstand with a table lamp and a small decorative item. The floor appears to be wooden, and there's a rug beneath the bed.",1200,949
